"","X","workerid","item","slide_number","language","pref1","response1","pref2","response2","pref3","response3","pref4","response4","pref5","response5","pref6","response6","target","obj2","obj3","utterance","itemCode","ambiguous","uttFeat","q1Feat","q2Feat","targetOC27","obj2OC27","obj3OC27","DataPost_1","DataPost_2","DataPost_3","DataPost_4","DataPost_5","DataPost_6","DataPost_7","DataPost_8","DataPost_9","Post1_1","Post1_2","Post1_3","Post1_4","Post1_5","Post1_6","Post1_7","Post1_8","Post1_9","Post2_1","Post2_2","Post2_3","Post2_4","Post2_5","Post2_6","Post2_7","Post2_8","Post2_9","CCode","logLik"
"1084",1174,78,1151,9,"English","clouds",0.5,"circles",0.5,"squares",0.5,"solid things",0.5,"striped things",0.5,"polka-dotted things",0.75,133,113,132,"green",212232,"True",3,1,2,25,19,16,0.33333,0.33333,0.33333,0.28571,0.28571,0.42857,NA,NA,NA,0.33333,0.33333,0.33333,0.2933,0.33333,0.37337,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.29523,0.33333,0.37144,0.33333,0.32972,0.33695,213222,2.18517316658036
"1085",1175,78,241,10,"English","clouds",0.5,"circles",0.5,"squares",0.5,"blue things",0.5,"red things",0.5,"green things",0.5,132,132,123,"polka-dotted",212132,"False",2,1,3,16,16,22,0.33333,0.33333,0.33333,NA,NA,NA,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.32935,0.33731,0.33333,0.33731,0.32935,213221,2.19722457733622
"1086",1176,78,1746,11,"English","blue things",0.5,"red things",0.5,"green things",0.5,"solid things",0.7,"striped things",0.5,"polka-dotted things",0.5,312,332,131,"square",212112,"True",1,3,2,12,18,7,NA,NA,NA,0.41176,0.29412,0.29412,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.37305,0.33333,0.29361,0.33333,0.33333,0.33333,0.32944,0.33333,0.33723,0.37473,0.33333,0.29194,0.32944,0.33723,0.33333,212112,2.18818633459904
"1087",1177,78,2064,12,"English","clouds",0.5,"circles",0.7,"squares",0.5,"solid things",0.5,"striped things",0.5,"polka-dotted things",0.7,231,321,111,"blue",321111,"True",3,1,2,8,6,1,0.29412,0.41176,0.29412,0.29412,0.29412,0.41176,NA,NA,NA,0.29513,0.40974,0.29513,0.29513,0.29513,0.40974,0.33333,0.33333,0.33333,0.29533,0.40934,0.29533,0.29533,0.29533,0.40934,0.33333,0.33333,0.33333,321111,2.17047296368237
"1088",1178,78,27,13,"English","solid things",0.5,"striped things",0.5,"polka-dotted things",0.5,"blue things",0.5,"red things",0.5,"green things",0.5,331,111,112,"square",122112,"False",1,2,3,9,1,10,NA,NA,NA,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.32101,0.33333,0.34565,0.32101,0.33333,0.34565,0.34039,0.32627,0.33333,122112,2.19722457733622
"1089",1179,78,1247,14,"English","blue things",0.5,"red things",0.5,"green things",0.5,"clouds",0.5,"circles",0.5,"squares",0.5,211,223,333,"solid",112112,"False",2,3,1,2,23,27,0.33333,0.33333,0.33333,NA,NA,NA,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.34039,0.32627,0.34996,0.32502,0.32502,0.34565,0.33333,0.32101,112112,2.19722457733622
"1090",1180,78,334,15,"English","blue things",0.5,"red things",0.5,"green things",0.5,"solid things",0.75,"striped things",0.5,"polka-dotted things",0.5,112,122,332,"cloud",213211,"True",1,3,2,10,13,18,NA,NA,NA,0.42857,0.28571,0.28571,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.38586,0.28081,0.33333,0.33333,0.33333,0.33333,0.33711,0.33333,0.32956,0.38801,0.28367,0.32832,0.33333,0.33333,0.33333,213211,2.18350427809809
"1091",1181,78,227,16,"English","solid things",0.5,"striped things",0.5,"polka-dotted things",0.5,"blue things",0.5,"red things",0.5,"green things",0.5,311,311,113,"square",212132,"False",1,2,3,3,3,19,NA,NA,NA,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.32935,0.33333,0.33731,0.33333,0.33333,0.33333,0.33731,0.33333,0.32935,213221,2.19722457733622
"1092",1182,78,1184,17,"English","clouds",0.5,"circles",0.5,"squares",0.75,"blue things",0.5,"red things",0.5,"green things",0.5,332,132,322,"polka-dotted",212232,"True",2,1,3,18,16,15,0.28571,0.28571,0.42857,NA,NA,NA,0.33333,0.33333,0.33333,0.2933,0.33333,0.37337,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.29523,0.33333,0.37144,0.33333,0.32972,0.33695,0.33333,0.33333,0.33333,213222,2.18517316658036
"1093",1183,78,1387,18,"English","clouds",0.5,"circles",0.5,"squares",0.5,"solid things",0.5,"striped things",0.5,"polka-dotted things",0.5,131,233,332,"blue",113211,"False",3,1,2,7,26,18,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,NA,NA,NA,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.34993,0.32504,0.32504,0.33333,0.33333,0.33333,0.34993,0.32504,0.32504,113211,2.19722457733622
"1094",1184,78,154,19,"English","solid things",0.75,"striped things",0.5,"polka-dotted things",0.5,"clouds",0.5,"circles",0.5,"squares",0.5,313,323,323,"green",323212,"True",3,2,1,21,24,24,0.33333,0.33333,0.33333,0.42857,0.28571,0.28571,NA,NA,NA,0.33333,0.33333,0.33333,0.3865,0.28016,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.38626,0.2804,0.33333,0.33333,0.33333,0.33333,323212,2.18344581701539
"1095",1185,78,429,20,"English","clouds",0.5,"circles",0.5,"squares",0.5,"solid things",0.5,"striped things",0.75,"polka-dotted things",0.5,123,233,213,"green",321112,"True",3,1,2,22,26,20,0.33333,0.33333,0.33333,0.28571,0.42857,0.28571,NA,NA,NA,0.39273,0.27394,0.33333,0.29124,0.41752,0.29124,0.33333,0.33333,0.33333,0.39244,0.27423,0.33333,0.29145,0.41709,0.29145,0.33333,0.33333,0.33333,321211,2.18860894138947
"1096",1216,81,719,6,"english","clouds",0.3,"circles",0.8,"squares",0.85,"blue things",0.15,"red things",0.2,"green things",0.15,312,212,331,"solid",212122,"True",2,1,3,12,11,9,0.15385,0.41026,0.4359,NA,NA,NA,0.3,0.4,0.3,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,212122,2.19722457733526
"1097",1217,81,661,7,"english","solid things",0.75,"striped things",0.85,"polka-dotted things",0.8,"clouds",0.25,"circles",0.25,"squares",0.75,312,222,333,"red",212211,"True",3,2,1,12,14,27,0.2,0.2,0.6,0.3125,0.35417,0.33333,NA,NA,NA,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,212211,2.1972245773233
"1098",1218,81,682,8,"english","clouds",0.75,"circles",0.75,"squares",0.8,"solid things",0.25,"striped things",0.15,"polka-dotted things",0.25,223,133,211,"green",212211,"True",3,1,2,23,25,2,0.32609,0.32609,0.34783,0.38462,0.23077,0.38462,NA,NA,NA,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,212211,2.19722457734391
"1099",1219,81,549,9,"english","blue things",0.15,"red things",0.25,"green things",0.75,"solid things",0.7,"striped things",0.8,"polka-dotted things",0.7,223,123,322,"circle",112132,"False",1,3,2,23,22,15,NA,NA,NA,0.31818,0.36364,0.31818,0.13043,0.21739,0.65217,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,113221,2.19722457733622
"1100",1220,81,294,10,"english","clouds",0.7,"circles",0.75,"squares",0.8,"blue things",0.25,"red things",0.8,"green things",0.65,122,223,132,"striped",212222,"True",2,1,3,13,23,16,0.31111,0.33333,0.35556,NA,NA,NA,0.14706,0.47059,0.38235,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,212222,2.19722457733374
"1101",1221,81,809,11,"english","blue things",0.75,"red things",0.75,"green things",0.8,"solid things",0.2,"striped things",0.7,"polka-dotted things",0.3,212,113,321,"circle",112111,"False",1,3,2,11,19,6,NA,NA,NA,0.16667,0.58333,0.25,0.32609,0.32609,0.34783,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,112111,2.19722457733622
"1102",1222,81,2291,12,"english","blue things",0.3,"red things",0.3,"green things",0.75,"solid things",0.25,"striped things",0.25,"polka-dotted things",0.75,311,311,111,"square",213232,"False",1,3,2,3,3,1,NA,NA,NA,0.2,0.2,0.6,0.22222,0.22222,0.55556,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,213232,2.19722457733622
"1103",1223,81,1873,13,"english","clouds",0.35,"circles",0.75,"squares",0.8,"blue things",0.2,"red things",0.2,"green things",0.8,331,312,312,"polka-dotted",123212,"False",2,1,3,9,12,12,0.18421,0.39474,0.42105,NA,NA,NA,0.16667,0.16667,0.66667,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,123212,2.19722457733622
"1104",1224,81,1859,14,"english","blue things",0.25,"red things",0.25,"green things",0.3,"solid things",0.2,"striped things",0.65,"polka-dotted things",0.75,133,313,313,"cloud",123212,"False",1,3,2,25,21,21,NA,NA,NA,0.125,0.40625,0.46875,0.3125,0.3125,0.375,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,123212,2.19722457733622
"1105",1225,81,2229,15,"english","clouds",0.2,"circles",0.25,"squares",0.75,"blue things",0.25,"red things",0.3,"green things",0.8,311,313,312,"solid",323211,"True",2,1,3,3,21,12,0.16667,0.20833,0.625,NA,NA,NA,0.18519,0.22222,0.59259,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,323211,2.19722457735103
"1106",1226,81,1013,16,"english","blue things",0.2,"red things",0.3,"green things",0.75,"clouds",0.75,"circles",0.8,"squares",0.35,323,122,113,"striped",212212,"True",2,3,1,24,13,19,0.39474,0.42105,0.18421,NA,NA,NA,0.16,0.24,0.6,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,212212,2.19722457733061
"1107",1227,81,1798,17,"english","blue things",0.7,"red things",0.75,"green things",0.85,"solid things",0.6,"striped things",0.95,"polka-dotted things",0.7,232,232,222,"circle",322132,"True",1,3,2,17,17,14,NA,NA,NA,0.26667,0.42222,0.31111,0.30435,0.32609,0.36957,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,323221,2.197224577339
"1108",1228,81,260,18,"english","clouds",0.25,"circles",0.3,"squares",0.35,"solid things",0.25,"striped things",0.85,"polka-dotted things",0.6,233,123,232,"green",212222,"True",3,1,2,26,22,17,0.27778,0.33333,0.38889,0.14706,0.5,0.35294,NA,NA,NA,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,212222,2.19722457733965
"1109",1229,81,1628,19,"english","blue things",0.75,"red things",0.7,"green things",0.75,"clouds",0.15,"circles",0.2,"squares",0.8,132,331,221,"polka-dotted",211112,"True",2,3,1,16,9,5,0.13043,0.17391,0.69565,NA,NA,NA,0.34091,0.31818,0.34091,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,211211,2.19722457736533
"1110",1230,81,267,20,"english","clouds",0.8,"circles",0.25,"squares",0.8,"solid things",0.25,"striped things",0.25,"polka-dotted things",0.2,233,123,232,"green",212222,"True",3,1,2,26,22,17,0.43243,0.13514,0.43243,0.35714,0.35714,0.28571,NA,NA,NA,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,212222,2.19722457735005
"1111",1231,82,1782,6,"English","solid things",0.7,"striped things",0.15,"polka-dotted things",0.25,"blue things",0.1,"red things",1,"green things",0,312,312,313,"square",322132,"True",1,2,3,12,12,21,NA,NA,NA,0.63636,0.13636,0.22727,0.09091,0.90909,0,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.53123,0.13544,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.58897,0.07769,323221,1.77353898316104
"1112",1232,82,640,7,"English","blue things",0.05,"red things",0.95,"green things",0.1,"clouds",0.1,"circles",0.75,"squares",0.05,212,232,321,"solid",112121,"False",2,3,1,11,17,6,0.11111,0.83333,0.05556,NA,NA,NA,0.04545,0.86364,0.09091,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.42226,0.24441,0.4843,0.25785,0.25785,0.24441,0.42226,0.33333,112121,2.19722457733622
"1113",1233,82,647,8,"English","blue things",0.85,"red things",0,"green things",0.05,"solid things",0.65,"striped things",0,"polka-dotted things",0.1,111,211,332,"cloud",112121,"False",1,3,2,1,2,18,NA,NA,NA,0.86667,0,0.13333,0.94444,0,0.05556,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.4843,0.25785,0.25785,0.42226,0.33333,0.24441,0.42226,0.24441,0.33333,112121,2.19722457733622
"1114",1234,82,620,9,"English","clouds",0.15,"circles",0.6,"squares",0.7,"blue things",0.1,"red things",0.1,"green things",0.7,333,323,112,"polka-dotted",112121,"False",2,1,3,27,24,10,0.10345,0.41379,0.48276,NA,NA,NA,0.11111,0.11111,0.77778,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.24441,0.33333,0.42226,0.25785,0.25785,0.4843,0.33333,0.24441,0.42226,112121,2.19722457733622
"1115",1235,82,890,10,"English","solid things",0.2,"striped things",0.85,"polka-dotted things",0.2,"blue things",0.7,"red things",0.05,"green things",0.1,321,122,231,"square",112122,"False",1,2,3,6,13,8,NA,NA,NA,0.16,0.68,0.16,0.82353,0.05882,0.11765,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.23507,0.23507,0.52986,0.33333,0.44954,0.21712,0.44954,0.21712,0.33333,112122,2.19722457733622
"1116",1236,82,2047,11,"English","blue things",0.7,"red things",0.05,"green things",0.15,"solid things",0.2,"striped things",0.1,"polka-dotted things",0.85,131,133,121,"cloud",322122,"True",1,3,2,7,25,4,NA,NA,NA,0.17391,0.08696,0.73913,0.77778,0.05556,0.16667,0.33333,0.33333,0.33333,0.33333,0.13003,0.53664,0.53664,0.33333,0.13003,0.33333,0.33333,0.33333,0.33333,0.05829,0.60837,0.60837,0.33333,0.05829,322122,1.7136604724773
"1117",1237,82,280,12,"English","blue things",0.7,"red things",0.1,"green things",0.1,"solid things",0.1,"striped things",0.1,"polka-dotted things",0.8,131,123,331,"cloud",212222,"True",1,3,2,7,22,9,NA,NA,NA,0.1,0.1,0.8,0.77778,0.11111,0.11111,0.33333,0.33333,0.33333,0.33333,0.08517,0.5815,0.5815,0.33333,0.08517,0.42436,0.33333,0.24231,0.33333,0.04219,0.62448,0.62448,0.33333,0.04219,212222,1.60730985047929
"1118",1238,82,2204,13,"English","clouds",0.75,"circles",0.1,"squares",0.2,"blue things",0.15,"red things",0.75,"green things",0,122,322,222,"striped",323211,"True",2,1,3,13,15,14,0.71429,0.09524,0.19048,NA,NA,NA,0.16667,0.83333,0,0.79742,0.10129,0.10129,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.90607,0.04696,0.04696,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,323211,1.91452704871091
"1119",1239,82,2082,14,"English","clouds",0.8,"circles",0.15,"squares",0.15,"solid things",0.8,"striped things",0.15,"polka-dotted things",0.1,113,333,223,"green",321111,"True",3,1,2,19,27,23,0.72727,0.13636,0.13636,0.7619,0.14286,0.09524,NA,NA,NA,0.8002,0.0999,0.0999,0.8002,0.0999,0.0999,0.33333,0.33333,0.33333,0.90791,0.04605,0.04605,0.90791,0.04605,0.04605,0.33333,0.33333,0.33333,321111,1.50865168348955
"1120",1240,82,2257,15,"English","clouds",0.2,"circles",0.55,"squares",1,"solid things",0.1,"striped things",0.3,"polka-dotted things",0.75,332,332,331,"red",213232,"False",3,1,2,18,18,9,0.11429,0.31429,0.57143,0.08696,0.26087,0.65217,NA,NA,NA,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.24794,0.41873,0.33333,213232,2.19722457733622
"1121",1241,82,705,16,"English","blue things",0.25,"red things",0.75,"green things",0.15,"solid things",0.1,"striped things",0.75,"polka-dotted things",0.15,322,321,212,"square",212122,"True",1,3,2,15,6,11,NA,NA,NA,0.1,0.75,0.15,0.21739,0.65217,0.13043,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.07846,0.5882,0.33333,0.33333,0.24379,0.42288,0.24379,0.42288,0.33333,0.0431,0.62357,0.33333,212122,2.14129358929395
"1122",1242,82,2230,17,"English","blue things",0.1,"red things",0.8,"green things",0.1,"solid things",0.2,"striped things",0.75,"polka-dotted things",0.1,322,323,321,"square",323211,"True",1,3,2,15,24,6,NA,NA,NA,0.19048,0.71429,0.09524,0.1,0.8,0.1,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.10129,0.79742,0.10129,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.04696,0.90607,0.04696,323211,1.73766481977373
"1123",1243,82,1167,18,"English","solid things",0.15,"striped things",0.7,"polka-dotted things",0.1,"blue things",0.8,"red things",0.15,"green things",0.15,321,331,121,"square",212232,"True",1,2,3,6,9,4,NA,NA,NA,0.15789,0.73684,0.10526,0.72727,0.13636,0.13636,0.33333,0.33333,0.33333,0.33333,0.5823,0.08437,0.33333,0.33333,0.33333,0.24489,0.33333,0.42177,0.33333,0.62288,0.04379,0.33333,0.33333,0.33333,213222,1.93081105540302
"1124",1244,82,2009,19,"English","solid things",0.15,"striped things",0.2,"polka-dotted things",0.75,"blue things",0.15,"red things",0.75,"green things",0.2,132,133,122,"cloud",322122,"True",1,2,3,16,25,13,NA,NA,NA,0.13636,0.18182,0.68182,0.13636,0.68182,0.18182,0.33333,0.33333,0.33333,0.33333,0.13003,0.53664,0.33333,0.53664,0.13003,0.33333,0.33333,0.33333,0.33333,0.05829,0.60837,0.33333,0.60837,0.05829,322122,1.89020993878135
"1125",1245,82,600,20,"English","clouds",0.65,"circles",0.25,"squares",0.2,"solid things",0.75,"striped things",0.1,"polka-dotted things",0.1,112,122,123,"red",213212,"True",3,1,2,10,13,22,0.59091,0.22727,0.18182,0.78947,0.10526,0.10526,NA,NA,NA,0.33333,0.33333,0.33333,0.54629,0.12038,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.60251,0.06416,0.33333,0.33333,0.41969,0.24698,213212,1.91443200144396
"1126",1246,83,1621,6,"english","clouds",0.9,"circles",0.65,"squares",0.05,"solid things",0,"striped things",0,"polka-dotted things",0.7,132,212,221,"red",211112,"True",3,1,2,16,11,5,0.5625,0.40625,0.03125,0,0,1,NA,NA,NA,0.57994,0.08673,0.33333,0.05319,0.33333,0.61348,0.33333,0.33333,0.33333,0.63211,0.03455,0.33333,0.02526,0.17,0.80474,0.19373,0.47294,0.33333,211211,1.82268979719496
"1127",1247,83,1711,7,"english","clouds",0,"circles",0.7,"squares",0.6,"solid things",0,"striped things",0,"polka-dotted things",0.9,212,312,331,"red",212112,"True",3,1,2,11,12,9,0,0.53846,0.46154,0,0,1,NA,NA,NA,0.33333,0.58612,0.08054,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.64351,0.02316,0.50916,0.33333,0.15751,0.15751,0.50916,0.33333,212112,2.54886541152873
"1128",1248,83,2035,8,"english","clouds",0,"circles",0,"squares",1,"solid things",1,"striped things",0,"polka-dotted things",0,311,321,211,"blue",322122,"True",3,1,2,3,6,2,0,0,1,1,0,0,NA,NA,NA,0.33333,0.11753,0.54913,0.54913,0.11753,0.33333,0.33333,0.33333,0.33333,0.33333,0.04691,0.61976,0.61976,0.04691,0.33333,0.33333,0.33333,0.33333,322122,1.19883261733482
"1129",1249,83,830,9,"english","clouds",0,"circles",0,"squares",0.5,"solid things",0.5,"striped things",0.65,"polka-dotted things",0,322,333,111,"red",112111,"False",3,1,2,15,27,1,0,0,1,0.43478,0.56522,0,NA,NA,NA,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.16197,0.33333,0.5047,0.18531,0.62939,0.18531,0.18531,0.62939,0.18531,112111,2.19722457733622
"1130",1250,83,105,10,"english","clouds",0,"circles",0.75,"squares",0,"blue things",0,"red things",0.4,"green things",0,222,322,133,"striped",212111,"True",2,1,3,14,15,25,0,1,0,NA,NA,NA,0,1,0,0.33333,0.59969,0.06697,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.20202,0.76271,0.03527,0.33333,0.44258,0.22409,0.33333,0.44258,0.22409,212111,1.60994762936539
"1131",1251,83,1208,11,"english","solid things",0.65,"striped things",0.7,"polka-dotted things",0,"blue things",0.6,"red things",0,"green things",0.5,321,223,133,"square",112112,"False",1,2,3,6,23,25,NA,NA,NA,0.48148,0.51852,0,0.54545,0,0.45455,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.17871,0.17871,0.64258,0.33333,0.51157,0.15509,0.5216,0.33333,0.14506,112112,2.19722457733622
"1132",1252,83,879,12,"english","blue things",0.65,"red things",0,"green things",0,"solid things",0,"striped things",0.55,"polka-dotted things",0,121,222,331,"cloud",112122,"False",1,3,2,4,14,9,NA,NA,NA,0,1,0,1,0,0,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.56755,0.21623,0.21623,0.33333,0.47113,0.19553,0.47113,0.19553,0.33333,112122,2.19722457733622
"1133",1253,83,146,13,"english","blue things",0.65,"red things",0,"green things",0,"clouds",0.65,"circles",0.65,"squares",0,131,133,212,"polka-dotted",212111,"True",2,3,1,7,25,11,0.5,0.5,0,NA,NA,NA,1,0,0,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.59969,0.33333,0.06697,0.44258,0.22409,0.33333,0.22409,0.33333,0.44258,0.76271,0.20202,0.03527,212111,1.60994762936539
"1134",1254,83,434,14,"english","solid things",0.05,"striped things",0.65,"polka-dotted things",0,"blue things",0.6,"red things",0,"green things",0,131,122,123,"cloud",321112,"True",1,2,3,7,13,22,NA,NA,NA,0.07143,0.92857,0,1,0,0,0.33333,0.33333,0.33333,0.33333,0.02962,0.63704,0.91491,0.04254,0.04254,0.33333,0.33333,0.33333,0.33333,0.01328,0.65339,0.96095,0.01952,0.01952,321211,3.43522299559641
"1135",1255,83,726,15,"english","clouds",0.7,"circles",0,"squares",0,"blue things",0,"red things",0,"green things",0.7,113,213,132,"solid",212122,"True",2,1,3,19,20,16,1,0,0,NA,NA,NA,0,0,1,0.59887,0.0678,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.63707,0.0296,0.33333,0.45079,0.33333,0.21588,0.33333,0.21588,0.45079,212122,1.61132736470767
"1136",1256,83,170,16,"english","solid things",0.65,"striped things",0,"polka-dotted things",0,"blue things",0,"red things",0.75,"green things",0,212,222,222,"circle",323212,"True",1,2,3,11,14,14,NA,NA,NA,1,0,0,0,1,0,0.33333,0.33333,0.33333,0.60372,0.06295,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.64296,0.02371,0.33333,0.33333,0.33333,0.33333,323212,1.60326522355779
